Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013266"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"06/26/2025 MARYLAND ASSOCIATION 6,500.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"6500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013266"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"06/24/2025 DC CHAMBER OF COMMER 15,000.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"15000"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013268"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/25/2025 IN *WOW ENTERPRISES 248.00 USD"|^|"August All Hands Stickers for Mini Tumblers"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"248"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013268"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/25/2025 IN *WOW ENTERPRISES 3,910.64 USD"|^|"Austin Women in Tech Swag - Bags and Stress Balls"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"3910.64"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013269"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/25/2025 AUSTIN CHAMBER 6,500.00 USD"|^|"2025 State of Education & Talent"|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"6500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013270"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/25/2025 FEDEX OFFIC191000191 14.03 USD"|^|"FedEx Shipping for Program Mentor - Michelle May"|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"14.03"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013270"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/24/2025 FEDEX OFFIC218000218 76.13 USD"|^|"FedEx Box and Shipping for K.L Allen"|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"76.13"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013271"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1426 Academic Programs - Leavitt School of Health"|^|"American Association of Colleges of Nursing"|^|"06/17/2025 COMMISSION ON COLLEG 3,555.00 USD"|^|"CCNE Annual Fee - FY26"|^|"Accreditor Fees"|^|"PO-100038103"|^|"Approved"|^|"0"|^|"3555"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013272"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/26/2025 FEDEX OFFICE 8000008 10.65 USD"|^|"Print: Texas One-Pagers, Double sided with color (12 copies)"|^|"Printing / Copies"|^|""|^|"Approved"|^|"0"|^|"10.65"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013273"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/26/2025 CANVA* 04559-1544873 12.99 USD"|^|"Katie Ngo Canva Subscription"|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"12.99"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013275"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/24/2025 SOUTHERN L* 2025 SOU (850.00) USD"|^|"Manny Gonzalez: Complimentary Registration for 2025 Southern Legislative Conference from Martha Malloch"|^|"Seminar & Conference Fees"|^|""|^|"Approved"|^|"0"|^|"-850"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013276"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1323 Regional Operations - South"|^|""|^|"06/25/2025 CUBESMART 5968 349.00 USD"|^|"Monthly Storage for cube 1077-1078"|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"349"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|""|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"284.25"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"New Era Cap"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"563.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"New era hats (white)"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"563.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"Hamilton collection pens"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"1633"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"yerba mate cups"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"845"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"Tile mate"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"1492.5"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"Set up charges for New Era hats"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"60"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"set up charges for Hamilton pens"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"35"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"set up charges for yerba mate"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"65"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013277"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 5,617.25 USD"|^|"Tile Mate set up charges"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"75"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10013278"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1512 Juvo LLC"|^|""|^|"06/26/2025 AMAZON.COM*NQ94979A2 125.27 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"125.27"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10013278"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1512 Juvo LLC"|^|""|^|"06/25/2025 COMCAST / XFINITY 207.92 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"207.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013279"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"06/26/2025 SQ *HRUSKAS SUGARHOU 283.52 USD"|^|"Kolaches for year end party"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"283.52"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013280"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 844.44 USD"|^|""|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"53.44"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013280"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 844.44 USD"|^|"Embroidered patch with iron-on backing"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"600"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013280"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 844.44 USD"|^|"Case with Ear Plugs"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"141"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013280"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 844.44 USD"|^|"set up charges for round ear plugs case"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"50"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013281"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1115 Facilities Management"|^|""|^|"06/02/2025 SQ *ALLIANCE TRANSPO 1,650.00 USD"|^|"UTA Shuttle Service"|^|"Other Employee Benefits"|^|""|^|"Approved"|^|"0"|^|"1650"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013282"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 1,091.00 USD"|^|"Shipping charges"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"51.5"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013282"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 1,091.00 USD"|^|"Men's Bomber Jackets."|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"346.5"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013282"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 1,091.00 USD"|^|"Women's bomber jackets."|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"693"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013282"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 1,421.45 USD"|^|"Adidas daily 4.0 shoes"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"1215"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013282"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/24/2025 RED ROVER PROMOTIONS 1,421.45 USD"|^|"Shipping charges"|^|"Promotional Items"|^|"PO-100037963"|^|"Approved"|^|"0"|^|"206.45"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013284"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1312 Strategic Partnerships"|^|"WGU Procurement Only"|^|"06/16/2025 NAYLOR.COM 3,193.00 USD"|^|"United National Conference Registration for Constance Dodds $3,193.00.  Paid via Alex Gailey's P-Card 6/16/25."|^|"Sponsorships"|^|"PO-100038106"|^|"Approved"|^|"0"|^|"3193"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013287"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/25/2025 GRAIN.COM 71.00 USD"|^|"Blanket to pay monthly subscription with Pcard - GRAIN"|^|"Software"|^|"PO-100035898"|^|"Approved"|^|"0"|^|"71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013287"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/25/2025 GRAIN.COM 70.99 USD"|^|"Blanket to pay monthly subscription with Pcard - GRAIN"|^|"Software"|^|"PO-100035898"|^|"Approved"|^|"0"|^|"70.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013287"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/25/2025 GRAIN.COM 71.07 USD"|^|"Blanket to pay monthly subscription with Pcard - GRAIN"|^|"Software"|^|"PO-100035898"|^|"Approved"|^|"0"|^|"71.07"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013288"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/26/2025 GIFTOGRAM 50.00 USD"|^|"Blanket PO for Giftogram"|^|"Software"|^|"PO-100037063"|^|"Approved"|^|"0"|^|"50"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013288"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/24/2025 GIFTOGRAM 50.00 USD"|^|"Blanket PO for Giftogram"|^|"Software"|^|"PO-100037063"|^|"Approved"|^|"0"|^|"50"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013289"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1760 Craft (WGUC)"|^|"monday.com LTD"|^|"06/26/2025 MONDAY.COM 2,782.25 USD"|^|"Craft - Software upgrade for MONDAY (company)"|^|"Software"|^|"PO-100035810"|^|"Approved"|^|"0"|^|"2782.25"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013292"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/26/2025 UNITED WAY OF UTAH C 5,149.64 USD"|^|"Sponsorship with the United Way Utah County. Paid via P-Card."|^|"Sponsorships"|^|"PO-100038144"|^|"Approved"|^|"0"|^|"5149.64"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED 787.67 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"787.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED 303.18 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"303.18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED 206.96 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"206.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED 715.35 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"715.35"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 728.96 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"728.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 451.97 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"451.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 538.97 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"538.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 728.96 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"728.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 302.97 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"302.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 326.97 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"326.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 DELTA 498.48 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"498.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 AMERICAN 522.37 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"522.37"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 AMERICAN 522.37 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"522.37"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 AMERICAN 283.97 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"283.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED (787.67) USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"-787.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/17/2025 UNITED (715.35) USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"-715.35"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013293"|^|"2025-06-30-07:00"|^|"2025-06-30-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/18/2025 AGENT FEE 18.00 USD"|^|"Airfare put on Kellie Jackson's CC by CTP for LSH Summit."|^|"Airfare & Fees"|^|"PO-100038011"|^|"Approved"|^|"0"|^|"18"|^|""
